#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment" name="distribution" x="@BDBirthRate.t:alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment" name="distribution" x="@BDDeathRate.t:alignment">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment" id="treeLikelihood.alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment">
#            <siteModel id="SiteModel.s:alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	BirthDeath	BDBirthRate	BDDeathRate
0	-9527.079109992468	-9522.426733632368	-4.652376360099735	-9522.426733632368	2.149105658912867	-4.652376360099735	1.0	0.5
1000	-7121.170884995183	-7115.52654157071	-5.64434342447332	-7115.52654157071	0.9998754039452148	-5.64434342447332	1.7961185075276074	0.5393264044683934
2000	-7119.054120761513	-7115.264129683462	-3.789991078051252	-7115.264129683462	1.00306160200449	-3.789991078051252	0.9981819142538417	0.13767844035517618
3000	-7122.530546439538	-7115.914919155916	-6.61562728362182	-7115.914919155916	0.9738418273500371	-6.61562728362182	2.62622781374967	0.413588454960054
4000	-7122.435725332325	-7118.22109875728	-4.214626575045496	-7118.22109875728	0.9249078006271335	-4.214626575045496	1.973421216500773	0.1602516835838963
5000	-7121.248577148441	-7116.816036651649	-4.432540496791924	-7116.816036651649	1.1298820699053531	-4.432540496791924	0.7569885980179101	0.20058793829968688
6000	-7122.032121621729	-7115.278595657109	-6.753525964620023	-7115.278595657109	1.089161866011818	-6.753525964620023	1.825698376701337	0.5906385835673411
7000	-7120.684939357522	-7115.022562005738	-5.66237735178376	-7115.022562005738	1.0960987962205253	-5.66237735178376	0.4090478579469565	0.1929047560240823
8000	-7119.195725859145	-7115.494354052624	-3.7013718065207617	-7115.494354052624	1.0165708303057792	-3.7013718065207617	1.2993179987596686	0.0649784460880428
9000	-7119.581652289682	-7115.588778138126	-3.992874151555543	-7115.588778138126	1.0913090257280302	-3.992874151555543	0.9697368319873809	0.16037460448151514
10000	-7118.897930467354	-7114.791682713007	-4.106247754347304	-7114.791682713007	1.0974778897374478	-4.106247754347304	1.089394170269316	0.07697364025649897
11000	-7122.195415524523	-7117.651645045574	-4.54377047894915	-7117.651645045574	1.06727305055888	-4.54377047894915	1.5655387732556711	0.3170100264133844
12000	-7120.3147346805845	-7115.579957372436	-4.734777308148177	-7115.579957372436	1.0026685468570287	-4.734777308148177	2.1698781246198453	0.13466490390070343
13000	-7118.903572335071	-7114.773166872392	-4.130405462679302	-7114.773166872392	0.990907822305333	-4.130405462679302	1.5145464773314827	0.30116788289858487
14000	-7120.957045111168	-7116.629821526939	-4.3272235842283155	-7116.629821526939	1.1253722772029109	-4.3272235842283155	1.5745667736548057	0.12039216621334639
15000	-7118.571032978931	-7114.45326607595	-4.117766902981379	-7114.45326607595	1.0538535698303282	-4.117766902981379	0.9005330517491562	0.28532265516034333
16000	-7119.697949756536	-7115.871636785185	-3.826312971351439	-7115.871636785185	1.0529616432011957	-3.826312971351439	1.1982934445112179	0.2012036986044262
17000	-7119.327658579027	-7115.3666714574565	-3.9609871215711445	-7115.3666714574565	1.0461818148461814	-3.9609871215711445	1.2201102978300549	0.2380041375327691
18000	-7121.71730847836	-7116.17243001955	-5.5448784588100395	-7116.17243001955	1.0786400738275608	-5.5448784588100395	1.3049905904853916	0.6305866903594632
19000	-7121.217774450123	-7116.841599651708	-4.376174798415278	-7116.841599651708	1.084963872322189	-4.376174798415278	1.003253792087438	0.5035230015786442
20000	-7119.428012977256	-7115.289811805226	-4.138201172029554	-7115.289811805226	1.1086769370694234	-4.138201172029554	1.1049242728844084	0.15387713245538148
21000	-7121.596600750673	-7117.29493226869	-4.301668481982866	-7117.29493226869	1.1289982899979276	-4.301668481982866	1.455043688013105	0.09706064090675352
22000	-7120.436847498576	-7114.901653794517	-5.535193704058593	-7114.901653794517	1.004811182395851	-5.535193704058593	2.7333827664577024	0.0829072664863846
23000	-7119.31279744384	-7114.343814876847	-4.968982566992513	-7114.343814876847	1.0259883230175062	-4.968982566992513	2.394247063764333	0.04295281263616359
24000	-7119.330300851301	-7115.353910213488	-3.9763906378128175	-7115.353910213488	1.0217590495781297	-3.9763906378128175	1.6174453124110768	0.10163997038167541
25000	-7119.809423664716	-7115.535878729092	-4.2735449356240425	-7115.535878729092	1.1191106732754716	-4.2735449356240425	1.2261053485466649	0.317760228881767
26000	-7119.661836152512	-7115.244998492418	-4.416837660094024	-7115.244998492418	1.0881808257010515	-4.416837660094024	1.8076653648258172	0.12218038124221504
27000	-7119.457501194919	-7115.213604346961	-4.243896847958208	-7115.213604346961	1.004270059842258	-4.243896847958208	1.3144694861973985	0.4403743754573688
28000	-7119.060748969875	-7114.538027666402	-4.522721303473021	-7114.538027666402	1.0502141172438257	-4.522721303473021	1.6235439934519338	0.296156560521922
29000	-7129.851830479565	-7125.447612898113	-4.404217581451673	-7125.447612898113	1.162396659422955	-4.404217581451673	0.7169078294717846	0.2992621243739354
30000	-7121.249917375254	-7117.561081488862	-3.6888358863918747	-7117.561081488862	0.9813323776335869	-3.6888358863918747	1.8372713949584418	0.0473618487742528
31000	-7121.573995432032	-7117.132928893379	-4.44106653865193	-7117.132928893379	1.140684065890577	-4.44106653865193	0.7959088568576227	0.02213584494909306
32000	-7121.522410508087	-7117.575275332539	-3.9471351755484867	-7117.575275332539	1.0842573450989097	-3.9471351755484867	0.8320953037395591	0.2811408324881456
33000	-7119.399109036542	-7114.39360617855	-5.005502857991963	-7114.39360617855	1.0399820085669984	-5.005502857991963	1.8879063825703475	0.3237995807245683
34000	-7121.191575935856	-7114.950779618372	-6.240796317484817	-7114.950779618372	1.0572003673499677	-6.240796317484817	2.569708976172678	0.21334232742814446
35000	-7118.63845992374	-7114.675537472111	-3.9629224516291837	-7114.675537472111	1.0398147563317106	-3.9629224516291837	1.182366569514533	0.247005826062731
36000	-7119.118710528888	-7114.825993987991	-4.29271654089734	-7114.825993987991	1.0273284293533087	-4.29271654089734	1.967280455244939	0.07699281734086663
37000	-7120.042576632447	-7115.987402612194	-4.055174020252565	-7115.987402612194	1.0053549297346873	-4.055174020252565	1.8313221846316923	0.030471864654310107
38000	-7118.9715614847555	-7114.673419270156	-4.298142214599386	-7114.673419270156	1.0415427124818597	-4.298142214599386	0.40694483622269845	0.7159374267251233
39000	-7118.310774709057	-7114.640357622925	-3.6704170861323355	-7114.640357622925	1.0186646883451027	-3.6704170861323355	1.323224871747927	0.045069588776199376
40000	-7120.446104658895	-7116.362321234372	-4.083783424523123	-7116.362321234372	0.980189290839494	-4.083783424523123	1.0084342425422657	0.5641166629425337
41000	-7121.523277289007	-7116.611655985089	-4.911621303918222	-7116.611655985089	1.0188677201928014	-4.911621303918222	1.9598382392905682	0.32586259837753745
