Sample	posterior	ESS(posterior)	likelihood	prior
0	-8723.916488797637	N	-8718.1250737402	-5.791415057435424
1000	-6844.206751570321	2.0	-6839.627175463582	-4.579576106739006
2000	-6844.471214943797	3.0	-6841.216481194877	-3.2547337489200245
3000	-6842.107699469488	4.0	-6837.581504658144	-4.526194811344028
4000	-6842.98554981118	5.0	-6838.774854434141	-4.210695377038951
5000	-6845.001079742306	6.0	-6841.738844271486	-3.26223547081916
6000	-6845.175900034197	7.0	-6841.782604471475	-3.393295562721965
7000	-6840.4008950417265	8.0	-6837.412877294917	-2.988017746809181
8000	-6842.711834419348	9.0	-6839.1336583488965	-3.578176070451371
9000	-6841.884017697845	9.0	-6839.078885182706	-2.8051325151393245
10000	-6841.537094003852	10.0	-6838.404583863025	-3.1325101408267537
11000	-6843.545659359404	11.0	-6840.747212349678	-2.7984470097260603
12000	-6842.738639962587	12.0	-6839.180247285085	-3.5583926775019012
13000	-6842.701092802233	13.0	-6840.039318023804	-2.661774778428478
14000	-6843.192203746767	14.0	-6839.765874261324	-3.4263294854431035
15000	-6843.813977109189	15.0	-6840.100010930283	-3.713966178906037
16000	-6841.891943990356	16.0	-6839.049287502872	-2.842656487483427
17000	-6845.116044078336	17.0	-6842.225362044024	-2.8906820343114026
18000	-6842.420936743578	18.0	-6838.731584940525	-3.689351803052777
19000	-6841.915708658021	18.0	-6838.454801034398	-3.4609076236232363
20000	-6843.249426744203	19.0	-6839.72863372247	-3.520793021733679
21000	-6842.242615467707	20.0	-6839.386979065969	-2.855636401737824
22000	-6841.130222279604	21.0	-6837.281846574893	-3.8483757047106524
23000	-6843.837961038472	22.0	-6838.680267504904	-5.157693533568018
24000	-6841.92590123983	23.0	-6838.222023613474	-3.703877626355197
25000	-6843.245401458268	24.0	-6839.511062866134	-3.7343385921339545
26000	-6841.864290098801	25.0	-6838.814317973089	-3.0499721257118253
27000	-6841.413513309603	26.0	-6838.343018226863	-3.070495082740049
28000	-6844.283704607007	27.0	-6838.889880098074	-5.393824508932875
29000	-6841.115407792604	27.0	-6838.278717569795	-2.8366902228087403
30000	-6842.69963498898	28.0	-6839.218271648634	-3.4813633403455353
31000	-6841.144737463954	29.0	-6837.788168534602	-3.356568929351863
32000	-6842.161166272908	30.0	-6838.178061053728	-3.983105219180464
33000	-6843.661902383161	31.0	-6840.955789288254	-2.706113094907198
34000	-6843.253718657197	32.0	-6838.840356192463	-4.413362464733808
35000	-6840.386302998943	33.0	-6837.169862255638	-3.2164407433059576
36000	-6845.661290027676	34.0	-6841.9608534002955	-3.7004366273807663
37000	-6841.883779532128	35.0	-6838.520027769058	-3.363751763069537
38000	-6842.338376381975	36.0	-6839.197774486739	-3.1406018952361183
39000	-6842.340101026414	36.0	-6838.857589385797	-3.482511640616928
40000	-6843.680857342342	37.0	-6840.0696615383795	-3.61119580396264
41000	-6846.187734482436	38.0	-6842.385795155981	-3.801939326455165
42000	-6846.6199109571	39.0	-6843.094182174953	-3.5257287821471235
43000	-6845.062905156182	29.6	-6841.569157646958	-3.4937475092238968
44000	-6841.836670118127	34.3	-6837.861598543501	-3.9750715746256677
45000	-6841.468830305456	36.3	-6838.213096638213	-3.2557336672436334
46000	-6841.643392763568	35.2	-6838.5669309986615	-3.0764617649063677
47000	-6843.583327188764	37.3	-6839.721850631171	-3.8614765575933925
48000	-6840.209915207622	37.7	-6837.326862971876	-2.8830522357453887
49000	-6843.692962195494	39.2	-6839.307784278505	-4.385177916988722
50000	-6843.070577972709	40.4	-6840.215015039766	-2.855562932942891
51000	-6842.673197036823	41.4	-6839.830086174453	-2.8431108623703234
52000	-6842.951501607479	42.3	-6839.9692451922765	-2.982256415202685
53000	-6840.797231957655	43.5	-6837.638912158717	-3.1583197989374283
54000	-6843.1187972164325	44.8	-6839.890484915153	-3.228312301279292
55000	-6844.638269281172	48.1	-6841.473242756382	-3.165026524789691
56000	-6844.646679932786	46.0	-6840.920529039672	-3.726150893114227
57000	-6841.713477592642	50.4	-6838.581705387556	-3.1317722050859835
58000	-6842.0800435014535	51.9	-6839.2190069544395	-2.861036547014324
59000	-6845.784803217247	54.0	-6840.257323252068	-5.5274799651785065
60000	-6841.819394541411	55.0	-6838.551763357148	-3.267631184263128
61000	-6845.780671818416	55.4	-6842.831226421724	-2.949445396692214
62000	-6840.887617294532	57.0	-6837.938216733108	-2.9494005614241683
