Sample	posterior	ESS(posterior)	likelihood	prior
0	-8737.553467279507	N	-8738.013951443563	0.4604841640555614
1000	-6527.416793192058	2.0	-6523.968957535593	-3.4478356564649135
2000	-6520.3514420139945	3.0	-6517.516520168801	-2.834921845193011
3000	-6524.376542010004	4.0	-6522.0895527640505	-2.286989245953949
4000	-6524.173806352339	5.0	-6521.386845484589	-2.7869608677505515
5000	-6524.984158252316	6.0	-6521.53991516169	-3.4442430906259167
6000	-6527.7657538869635	7.0	-6522.366547540259	-5.399206346704493
7000	-6521.17466322348	8.0	-6518.730232508928	-2.4444307145523796
8000	-6522.436894158675	9.0	-6521.0075723966565	-1.4293217620189316
9000	-6521.886969332318	9.0	-6519.762240343818	-2.1247289884994487
10000	-6527.122376066406	10.0	-6524.999928777748	-2.122447288658254
11000	-6525.425289511631	11.0	-6522.631106679155	-2.794182832475426
12000	-6523.533429488644	12.0	-6519.639997569417	-3.89343191922768
13000	-6523.067233094834	13.0	-6520.439095340936	-2.6281377538979447
14000	-6524.361720876149	14.0	-6521.558049632841	-2.8036712433078756
15000	-6524.06218107481	15.0	-6520.384188701042	-3.677992373767479
16000	-6520.839656583083	16.0	-6519.251021836179	-1.5886347469044313
17000	-6525.280289294326	17.0	-6522.857999937009	-2.422289357317572
18000	-6524.585805900377	18.0	-6521.248126170994	-3.337679729383531
19000	-6522.7322903761415	18.0	-6520.293009610662	-2.4392807654797655
20000	-6522.946299873794	19.0	-6519.612647312135	-3.3336525616591217
21000	-6522.339941437745	20.0	-6519.870555398269	-2.469386039476319
22000	-6523.836697000652	21.0	-6520.903270776095	-2.9334262245567597
23000	-6520.527412854961	22.0	-6518.745685556729	-1.7817272982317904
24000	-6521.948905872417	23.0	-6521.0982020393785	-0.850703833038359
25000	-6520.804461140217	23.9	-6518.605447023498	-2.1990141167201696
26000	-6525.297497777577	25.0	-6518.767269614403	-6.530228163173534
27000	-6521.104860772364	26.0	-6519.983010893638	-1.1218498787268016
28000	-6526.82063448238	27.0	-6522.5522320344435	-4.268402447936675
29000	-6520.891577875021	27.0	-6519.50997906665	-1.3815988083710389
30000	-6520.759018089941	28.0	-6517.767287580359	-2.9917305095818727
31000	-6520.498449007151	25.6	-6519.538659530611	-0.9597894765406032
32000	-6521.766824172849	23.7	-6520.470114785215	-1.2967093876340796
33000	-6520.738471628049	11.6	-6519.190223755992	-1.548247872057468
34000	-6523.18172916627	12.0	-6522.750412065615	-0.4313171006553769
35000	-6524.102616598548	13.3	-6522.804714447419	-1.2979021511284206
36000	-6527.109348988639	24.3	-6522.467046728039	-4.6423022605992275
37000	-6521.428101897299	27.7	-6519.334521257104	-2.0935806401951034
38000	-6520.054280558917	31.1	-6518.9760573374415	-1.0782232214746776
39000	-6519.715123720553	27.6	-6518.815470392854	-0.8996533276987
40000	-6520.662261468697	25.1	-6519.300788884012	-1.3614725846848597
41000	-6526.983177456707	31.9	-6524.537715588164	-2.4454618685428793
42000	-6521.9823359144075	33.3	-6519.902862722123	-2.0794731922845213
43000	-6522.827417156391	34.4	-6520.5071075253245	-2.320309631065993
44000	-6520.987984514365	34.6	-6521.00817494894	0.02019043457490044
45000	-6519.525435633442	33.7	-6518.260512784941	-1.2649228485003992
46000	-6524.557647232579	37.1	-6522.574271299257	-1.9833759333226642
47000	-6520.486447909597	36.8	-6517.993797945748	-2.4926499638488115
48000	-6530.013337711023	40.1	-6527.457312312165	-2.55602539885785
49000	-6524.057482700508	41.0	-6521.558888232457	-2.49859446805153
50000	-6523.192293188877	41.6	-6520.916763460273	-2.27552972860426
51000	-6520.634582319479	43.5	-6518.021422361483	-2.6131599579955154
52000	-6519.601191228149	42.6	-6518.10825103468	-1.4929401934694535
53000	-6525.029822504077	47.1	-6519.797026823877	-5.232795680200257
54000	-6526.248660050422	49.3	-6521.680540688989	-4.568119361432374
55000	-6521.632004044288	51.0	-6519.444489605505	-2.1875144387829613
56000	-6523.400033048347	52.0	-6519.966436090667	-3.433596957679938
57000	-6525.28651379582	53.0	-6523.276138451998	-2.0103753438220227
58000	-6519.998053454647	54.0	-6519.6959261278735	-0.30212732677335996
59000	-6519.525445314549	54.0	-6519.81538950266	0.2899441881107103
60000	-6521.239959210653	55.0	-6521.49853642541	0.2585772147563854
61000	-6521.416498134534	56.0	-6518.95172197217	-2.4647761623639033
62000	-6520.820244704356	55.7	-6517.865081597579	-2.9551631067773303
63000	-6521.69467673242	55.4	-6519.0073976070325	-2.6872791253873265
64000	-6522.398057493813	56.0	-6520.947127638132	-1.4509298556817094
65000	-6520.142959130173	55.9	-6519.541242600162	-0.6017165300105067
66000	-6522.820856112457	56.9	-6520.847092315254	-1.9737637972026456
67000	-6521.465632587629	56.8	-6519.880617109425	-1.5850154782044394
68000	-6520.835352837634	57.2	-6519.360974562622	-1.4743782750121315
69000	-6523.064840136632	54.4	-6519.9037818433935	-3.161058293237726
70000	-6520.503774143039	54.5	-6519.616925240184	-0.8868489028545361
71000	-6523.577157881389	55.9	-6521.886242281921	-1.6909155994679297
72000	-6523.771706237944	57.2	-6519.323932762163	-4.447773475781283
73000	-6524.864370996517	56.8	-6521.878237982596	-2.9861330139213544
74000	-6519.92993752475	60.6	-6518.209029838963	-1.720907685787434
75000	-6520.669734442559	61.3	-6519.284541047962	-1.3851933945971189
76000	-6524.144943127335	64.7	-6521.591747643582	-2.5531954837534583
77000	-6522.72484947771	65.7	-6520.667847116741	-2.057002360969748
78000	-6521.970540205353	67.0	-6519.559604262219	-2.4109359431336537
79000	-6519.86919463237	67.0	-6517.812175655783	-2.0570189765866655
80000	-6523.937163492979	69.7	-6521.381240240416	-2.5559232525627467
81000	-6523.231444384722	71.0	-6519.9683493542225	-3.263095030499677
82000	-6520.995107281865	73.2	-6520.121999267838	-0.8731080140266005
83000	-6521.317739369524	73.7	-6521.635351691712	0.3176123221878333
84000	-6523.44144316026	75.7	-6520.654805767744	-2.7866373925159085
85000	-6524.337452771416	77.0	-6521.194916940539	-3.1425358308774207
86000	-6522.530560973617	78.1	-6518.813087485714	-3.7174734879022338
87000	-6522.8522166282255	78.9	-6520.111199168483	-2.741017459742692
88000	-6523.909635700634	79.8	-6520.1840703415455	-3.725565359088235
89000	-6522.684739609587	79.5	-6520.54129386183	-2.143445747756754
90000	-6524.573178311853	79.3	-6522.281441935882	-2.2917363759703755
91000	-6521.139859102257	81.6	-6518.413659250377	-2.72619985188006
92000	-6525.9417459268925	81.9	-6522.375391871713	-3.5663540551793247
93000	-6526.551444304537	80.2	-6524.118952348384	-2.432491956153621
94000	-6523.368266320681	79.3	-6517.732422934385	-5.635843386295847
95000	-6522.888246771076	79.9	-6519.1497697007	-3.7384770703763794
