Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-13201.564086953374	-13197.677073125018	N	-13201.564086953374	3.887013828356194
1	-11258.428836304423	-11257.805606103584	2.0	-11258.428836304423	0.6232302008388375
2	-10740.75175907387	-10740.683466359515	3.0	-10740.75175907387	0.06829271435473006
3	-8684.340510376382	-8684.683038224219	4.0	-8684.340510376382	-0.34252784783635404
4	-7558.617672427205	-7571.834373789641	3.0	-7558.617672427205	-13.216701362435906
5	-7353.930782768258	-7364.971135414641	2.4	-7353.930782768258	-11.040352646383749
6	-7262.1348278554715	-7271.831971078692	2.4	-7262.1348278554715	-9.697143223220744
7	-6981.471362694592	-6989.011638475184	2.5	-6981.471362694592	-7.540275780591411
8	-6975.125121902157	-6981.517994692629	2.7	-6975.125121902157	-6.392872790471875
9	-6967.209197940774	-6978.295642026923	3.1	-6967.209197940774	-11.086444086148763
10	-6634.2814298132735	-6636.354856627808	3.4	-6634.2814298132735	-2.0734268145346944
11	-6372.92201548016	-6375.634306741221	3.7	-6372.92201548016	-2.7122912610614227
12	-6264.705147932153	-6269.867022343409	3.8	-6264.705147932153	-5.161874411256171
13	-6196.595949062315	-6199.2056911602285	3.8	-6196.595949062315	-2.609742097913258
14	-6146.0650799742925	-6150.824695864407	3.8	-6146.0650799742925	-4.75961589011412
15	-6144.90667531654	-6150.655420512897	3.9	-6144.90667531654	-5.7487451963567295
16	-6130.631820051853	-6136.780134875178	4.0	-6130.631820051853	-6.1483148233253795
17	-6126.6645732423995	-6130.580704492995	3.9	-6126.6645732423995	-3.9161312505955768
18	-6113.207240430729	-6120.3566744244235	4.0	-6113.207240430729	-7.149433993694608
19	-6108.575185549042	-6114.2155431303145	4.0	-6108.575185549042	-5.640357581272461
20	-6107.664674020953	-6113.222361648481	4.1	-6107.664674020953	-5.557687627528271
21	-6104.496005896236	-6111.688182785017	4.2	-6104.496005896236	-7.192176888780698
22	-6102.460804665049	-6108.750964688705	4.3	-6102.460804665049	-6.290160023655632
23	-6087.497706867704	-6095.04456344582	4.3	-6087.497706867704	-7.546856578115887
24	-6087.378559118797	-6094.870798915708	4.4	-6087.378559118797	-7.492239796911322
25	-6080.714850700339	-6085.2048617355	4.5	-6080.714850700339	-4.4900110351605775
26	-6079.473364531803	-6086.700207505691	4.6	-6079.473364531803	-7.226842973887765
27	-6074.670370690153	-6080.027921297899	4.7	-6074.670370690153	-5.357550607746493
28	-6070.896792504405	-6075.048830909185	4.8	-6070.896792504405	-4.152038404779461
29	-6069.10281804029	-6073.592518409829	3.9	-6069.10281804029	-4.489700369538759
30	-6061.374208449614	-6067.675434812463	4.0	-6061.374208449614	-6.301226362849313
31	-6059.153260500068	-6066.5946409233375	4.1	-6059.153260500068	-7.441380423268811
32	-6041.322559481998	-6046.556856167099	4.2	-6041.322559481998	-5.234296685101146
33	-6039.876985568903	-6045.226608368938	4.3	-6039.876985568903	-5.349622800035059
34	-6039.725105738035	-6044.836751579108	4.4	-6039.725105738035	-5.111645841072564
35	-6039.451871828233	-6044.40875133525	4.5	-6039.451871828233	-4.956879507016341
36	-6039.21552825487	-6044.448305588002	4.6	-6039.21552825487	-5.232777333131314
37	-6038.703018649864	-6044.070065431197	4.7	-6038.703018649864	-5.367046781332817
38	-6038.518480453515	-6044.401888207137	4.8	-6038.518480453515	-5.883407753621922
39	-6037.596339351809	-6043.014852604381	4.5	-6037.596339351809	-5.418513252572352
40	-6037.0228295467605	-6042.085614282165	4.6	-6037.0228295467605	-5.062784735404279
41	-6036.880766821027	-6042.201922049121	4.7	-6036.880766821027	-5.321155228094948
42	-6036.174450113359	-6041.758344443031	4.8	-6036.174450113359	-5.583894329672168
43	-6036.04806571498	-6041.526359568555	4.9	-6036.04806571498	-5.478293853574521
44	-6035.932847683637	-6041.109470617153	5.0	-6035.932847683637	-5.1766229335159215
45	-6035.925802713241	-6041.6050527142515	5.1	-6035.925802713241	-5.679250001010885
46	-6035.5835938272885	-6040.880553528961	5.2	-6035.5835938272885	-5.296959701672856
47	-6035.470023970092	-6041.81329162312	5.3	-6035.470023970092	-6.343267653027278
48	-6035.4638357940985	-6041.352557662702	5.4	-6035.4638357940985	-5.888721868603477
49	-6035.431598228362	-6041.40822980316	5.8	-6035.431598228362	-5.976631574797372
