"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-6073.64686889273,6.03336095703701,0.00000000609845872290235,9.14998873109688
"2","GTR","relaxed_log_normal","yule",-6082.21109995247,5.94119760192185,1.16364845619576e-12,8.38937319171486
"3","GTR","strict","birth_death",-6080.47827604861,6.85615184042838,6.58229977384741e-12,9.7569072992151
"4","GTR","strict","yule",-6089.15456535895,7.38356626956251,1.12282761798544e-15,7.57601257510208
"5","HKY","relaxed_log_normal","birth_death",-6059.85892086813,3.87013668813946,0.00593266509302964,7.78686658752044
"6","HKY","relaxed_log_normal","yule",-6057.20165818418,3.79533894703207,0.0845832470392871,8.15658330863958
"7","HKY","strict","birth_death",-6074.99010780204,6.15606689749655,0.000000001591691299972,11.7070888210255
"8","HKY","strict","yule",-6067.53854003993,5.8512535397324,0.00000274178630658023,4.89372993676711
"9","JC69","relaxed_log_normal","birth_death",-6056.20664785036,4.4191744061319,0.22877673125605,5.03851454364016
"10","JC69","relaxed_log_normal","yule",-6055.67708962729,3.91932044373646,0.388504509947042,8.08515372756201
"11","JC69","strict","birth_death",-6061.1715561619,4.76408426805558,0.00159653913159587,8.16211817511207
"12","TN93","relaxed_log_normal","birth_death",-6055.96821415037,4.57991882180784,0.290377051268446,9.42345053299971
"13","TN93","relaxed_log_normal","yule",-6067.13108323694,5.47882228842632,0.00000412087882513782,9.87835589202287
"14","TN93","strict","birth_death",-6063.14283641615,4.13231581585188,0.000222363464037102,6.21870927229785
"15","TN93","strict","yule",-6072.3441720374,5.69610626074917,0.0000000224374833952427,4.81849768132205
