Sample	posterior	ESS(posterior)	likelihood	prior
0	-8337.700044413894	N	-8329.905175535936	-7.794868877958134
1000	-7798.426454435542	2.0	-7794.36251489467	-4.063939540871315
2000	-7797.787732658357	3.0	-7794.190946304893	-3.5967863534629263
3000	-7803.123943645505	4.0	-7798.066908590194	-5.057035055312023
4000	-7797.8225637979685	5.0	-7793.329046282755	-4.493517515213202
5000	-7798.013950385105	6.0	-7793.7962801732565	-4.217670211848286
6000	-7800.311380994769	7.0	-7795.506036409115	-4.80534458565431
7000	-7797.873677001137	8.0	-7794.088619195445	-3.7850578056920385
8000	-7797.017001549103	9.0	-7793.164428169308	-3.8525733797947743
9000	-7802.7159124721875	9.0	-7798.393167743278	-4.322744728908769
10000	-7798.7875042905625	10.0	-7793.4987987197155	-5.288705570847026
11000	-7802.546522798915	11.0	-7798.122945579398	-4.42357721951694
12000	-7801.6472848033045	12.0	-7796.67036101871	-4.976923784595085
13000	-7797.714023796692	13.0	-7793.330592466666	-4.383431330026442
14000	-7798.611788893489	14.0	-7793.43954508563	-5.172243807858559
15000	-7801.7992766509	15.0	-7797.771883399958	-4.02739325094212
16000	-7800.70455534938	16.0	-7796.961035178	-3.7435201713794886
17000	-7797.432625948537	17.0	-7793.402332246368	-4.0302937021685965
18000	-7800.596676750037	18.0	-7793.669679592452	-6.926997157585321
19000	-7799.522802422381	18.0	-7794.328483471417	-5.194318950964016
20000	-7798.99113621637	19.0	-7793.079438207856	-5.91169800851441
21000	-7798.233498598725	20.0	-7794.397689427979	-3.835809170747102
22000	-7798.498484025616	21.0	-7794.717547470374	-3.780936555241685
23000	-7801.556522853604	22.0	-7794.657674415403	-6.898848438201572
24000	-7800.179614438759	23.0	-7796.018820698062	-4.160793740697029
25000	-7801.215891101223	24.0	-7797.254504243493	-3.961386857730168
26000	-7798.278775580907	25.0	-7793.111352094904	-5.167423486003299
27000	-7797.791317436416	26.0	-7793.90785599736	-3.883461439056151
28000	-7799.158465105831	27.0	-7794.750720558831	-4.407744547000425
29000	-7797.960734030815	27.0	-7794.264267703967	-3.6964663268480757
30000	-7800.005989046927	28.0	-7796.153086423917	-3.852902623011138
31000	-7800.19771628622	29.0	-7796.632293892046	-3.5654223941746124
32000	-7799.766031284862	30.0	-7795.275222416709	-4.49080886815304
33000	-7798.017594802607	31.0	-7794.165394584329	-3.852200218278337
34000	-7797.137797916014	32.0	-7793.555922163085	-3.5818757529293053
35000	-7797.632083282333	33.0	-7793.882693029464	-3.7493902528694676
36000	-7799.818576600856	34.0	-7796.245015697534	-3.573560903322864
37000	-7798.696287784241	35.0	-7794.934286430498	-3.7620013537426926
38000	-7797.128338857259	36.0	-7793.114214541733	-4.014124315526015
39000	-7797.204083094039	36.0	-7793.125610263066	-4.078472830972726
40000	-7797.767570168244	22.7	-7793.62834202774	-4.139228140504265
41000	-7796.762824105534	17.7	-7793.068296560734	-3.6945275447996946
42000	-7798.823223759948	17.7	-7794.953334243528	-3.8698895164200193
43000	-7800.180900847146	20.5	-7795.335330504959	-4.845570342188214
44000	-7798.906687000863	20.8	-7793.048329409547	-5.85835759131602
45000	-7796.6952752888565	18.0	-7792.946672545052	-3.7486027438040073
